"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","Season","totalGoalInMatch","goalDiff"
"3134","E0","7/4/2001","Leeds","Southampton",2,0,"H",1,0,"H","2000-01",2,2
"3135","E0","7/4/2001","Leicester","Coventry",1,3,"A",1,2,"A","2000-01",4,2
"3136","E0","8/4/2001","Everton","Man City",3,1,"H",2,1,"H","2000-01",4,2
"3137","E0","9/4/2001","Middlesbrough","Sunderland",0,0,"D",0,0,"D","2000-01",0,0
"3138","E0","10/4/2001","Ipswich","Liverpool",1,1,"D",0,0,"D","2000-01",2,0
"3139","E0","10/4/2001","Man United","Charlton",2,1,"H",1,0,"H","2000-01",3,1
"3140","E0","10/4/2001","Tottenham","Bradford",2,1,"H",1,1,"D","2000-01",3,1
"3141","E0","11/4/2001","Man City","Arsenal",0,4,"A",0,4,"A","2000-01",4,4
"3142","E0","13/04/01","Bradford","Charlton",2,0,"H",0,0,"D","2000-01",2,2
"3143","E0","13/04/01","Liverpool","Leeds",1,2,"A",0,2,"A","2000-01",3,1
"3144","E0","14/04/01","Arsenal","Middlesbrough",0,3,"A",0,2,"A","2000-01",3,3
"3145","E0","14/04/01","Aston Villa","Everton",2,1,"H",1,1,"D","2000-01",3,1
"3146","E0","14/04/01","Chelsea","Southampton",1,0,"H",1,0,"H","2000-01",1,1
"3147","E0","14/04/01","Ipswich","Newcastle",1,0,"H",0,0,"D","2000-01",1,1
"3148","E0","14/04/01","Leicester","Man City",1,2,"A",1,1,"D","2000-01",3,1
"3149","E0","14/04/01","Man United","Coventry",4,2,"H",2,2,"D","2000-01",6,2
"3150","E0","14/04/01","Sunderland","Tottenham",2,3,"A",2,0,"H","2000-01",5,1
"3151","E0","14/04/01","West Ham","Derby",3,1,"H",3,0,"H","2000-01",4,2
"3152","E0","16/04/01","Coventry","Sunderland",1,0,"H",1,0,"H","2000-01",1,1
"3153","E0","16/04/01","Derby","Leicester",2,0,"H",1,0,"H","2000-01",2,2
"3154","E0","16/04/01","Everton","Liverpool",2,3,"A",1,1,"D","2000-01",5,1
"3155","E0","16/04/01","Middlesbrough","Ipswich",1,2,"A",1,0,"H","2000-01",3,1
"3156","E0","16/04/01","Newcastle","West Ham",2,1,"H",1,0,"H","2000-01",3,1
"3157","E0","17/04/01","Charlton","Aston Villa",3,3,"D",2,0,"H","2000-01",6,0
"3158","E0","17/04/01","Tottenham","Chelsea",0,3,"A",0,1,"A","2000-01",3,3
"3159","E0","21/04/01","Arsenal","Everton",4,1,"H",1,1,"D","2000-01",5,3
"3160","E0","21/04/01","Aston Villa","Southampton",0,0,"D",0,0,"D","2000-01",0,0
"3161","E0","21/04/01","Bradford","Derby",2,0,"H",1,0,"H","2000-01",2,2
"3162","E0","21/04/01","Chelsea","Charlton",0,1,"A",0,1,"A","2000-01",1,1
"3163","E0","21/04/01","Ipswich","Coventry",2,0,"H",1,0,"H","2000-01",2,2
"3164","E0","21/04/01","Leicester","Middlesbrough",0,3,"A",0,1,"A","2000-01",3,3
"3165","E0","21/04/01","Man United","Man City",1,1,"D",0,0,"D","2000-01",2,0
"3166","E0","21/04/01","Sunderland","Newcastle",1,1,"D",0,0,"D","2000-01",2,0
"3167","E0","21/04/01","West Ham","Leeds",0,2,"A",0,1,"A","2000-01",2,2
"3168","E0","22/04/01","Liverpool","Tottenham",3,1,"H",1,1,"D","2000-01",4,2
"3169","E0","28/04/01","Coventry","Liverpool",0,2,"A",0,0,"D","2000-01",2,2
"3170","E0","28/04/01","Derby","Arsenal",1,2,"A",1,1,"D","2000-01",3,1
"3171","E0","28/04/01","Everton","Bradford",2,1,"H",0,1,"A","2000-01",3,1
"3172","E0","28/04/01","Leeds","Chelsea",2,0,"H",0,0,"D","2000-01",2,2
"3173","E0","28/04/01","Man City","West Ham",1,0,"H",1,0,"H","2000-01",1,1
"3174","E0","28/04/01","Middlesbrough","Man United",0,2,"A",0,1,"A","2000-01",2,2
"3175","E0","28/04/01","Newcastle","Leicester",1,0,"H",0,0,"D","2000-01",1,1
"3176","E0","28/04/01","Southampton","Sunderland",0,1,"A",0,0,"D","2000-01",1,1
"3177","E0","28/04/01","Tottenham","Aston Villa",0,0,"D",0,0,"D","2000-01",0,0
"3178","E0","30/04/01","Charlton","Ipswich",2,1,"H",1,1,"D","2000-01",3,1
"3179","E0","1/5/2001","Bradford","Liverpool",0,2,"A",0,0,"D","2000-01",2,2
"3180","E0","1/5/2001","Newcastle","Southampton",1,1,"D",1,0,"H","2000-01",2,0
"3181","E0","5/5/2001","Arsenal","Leeds",2,1,"H",1,0,"H","2000-01",3,1
"3182","E0","5/5/2001","Aston Villa","Coventry",3,2,"H",0,2,"A","2000-01",5,1
"3183","E0","5/5/2001","Bradford","Middlesbrough",1,1,"D",1,0,"H","2000-01",2,0
"3184","E0","5/5/2001","Chelsea","Everton",2,1,"H",2,1,"H","2000-01",3,1
"3185","E0","5/5/2001","Leicester","Tottenham",4,2,"H",1,0,"H","2000-01",6,2
"3186","E0","5/5/2001","Liverpool","Newcastle",3,0,"H",1,0,"H","2000-01",3,3
"3187","E0","5/5/2001","Man United","Derby",0,1,"A",0,1,"A","2000-01",1,1
"3188","E0","5/5/2001","Sunderland","Charlton",3,2,"H",2,1,"H","2000-01",5,1
"3189","E0","5/5/2001","West Ham","Southampton",3,0,"H",0,0,"D","2000-01",3,3
"3190","E0","7/5/2001","Ipswich","Man City",2,1,"H",0,0,"D","2000-01",3,1
"3191","E0","8/5/2001","Liverpool","Chelsea",2,2,"D",1,1,"D","2000-01",4,0
"3192","E0","13/05/01","Leeds","Bradford",6,1,"H",5,1,"H","2000-01",7,5
"3193","E0","13/05/01","Southampton","Man United",2,1,"H",2,0,"H","2000-01",3,1
"3194","E0","15/05/01","Newcastle","Arsenal",0,0,"D",0,0,"D","2000-01",0,0
"3195","E0","19/05/01","Charlton","Liverpool",0,4,"A",0,0,"D","2000-01",4,4
"3196","E0","19/05/01","Coventry","Bradford",0,0,"D",0,0,"D","2000-01",0,0
"3197","E0","19/05/01","Derby","Ipswich",1,1,"D",1,0,"H","2000-01",2,0
"3198","E0","19/05/01","Everton","Sunderland",2,2,"D",1,1,"D","2000-01",4,0
"3199","E0","19/05/01","Leeds","Leicester",3,1,"H",1,1,"D","2000-01",4,2
"3200","E0","19/05/01","Man City","Chelsea",1,2,"A",1,1,"D","2000-01",3,1
"3201","E0","19/05/01","Middlesbrough","West Ham",2,1,"H",2,1,"H","2000-01",3,1
"3202","E0","19/05/01","Newcastle","Aston Villa",3,0,"H",2,0,"H","2000-01",3,3
"3203","E0","19/05/01","Southampton","Arsenal",3,2,"H",0,1,"A","2000-01",5,1
"3204","E0","19/05/01","Tottenham","Man United",3,1,"H",1,1,"D","2000-01",4,2
"3205","E0","18/08/01","Charlton","Everton",1,2,"A",0,0,"D","2001-02",3,1
"3206","E0","18/08/01","Derby","Blackburn",2,1,"H",1,0,"H","2001-02",3,1
"3207","E0","18/08/01","Leeds","Southampton",2,0,"H",0,0,"D","2001-02",2,2
"3208","E0","18/08/01","Leicester","Bolton",0,5,"A",0,4,"A","2001-02",5,5
"3209","E0","18/08/01","Liverpool","West Ham",2,1,"H",1,1,"D","2001-02",3,1
"3210","E0","18/08/01","Middlesbrough","Arsenal",0,4,"A",0,1,"A","2001-02",4,4
"3211","E0","18/08/01","Sunderland","Ipswich",1,0,"H",1,0,"H","2001-02",1,1
"3212","E0","18/08/01","Tottenham","Aston Villa",0,0,"D",0,0,"D","2001-02",0,0
"3213","E0","19/08/01","Chelsea","Newcastle",1,1,"D",1,0,"H","2001-02",2,0
"3214","E0","19/08/01","Man United","Fulham",3,2,"H",1,1,"D","2001-02",5,1
"3215","E0","20/08/01","Everton","Tottenham",1,1,"D",0,1,"A","2001-02",2,0
"3216","E0","21/08/01","Arsenal","Leeds",1,2,"A",1,1,"D","2001-02",3,1
"3217","E0","21/08/01","Bolton","Middlesbrough",1,0,"H",1,0,"H","2001-02",1,1
"3218","E0","21/08/01","Ipswich","Derby",3,1,"H",1,0,"H","2001-02",4,2
"3219","E0","22/08/01","Blackburn","Man United",2,2,"D",0,1,"A","2001-02",4,0
"3220","E0","22/08/01","Fulham","Sunderland",2,0,"H",0,0,"D","2001-02",2,2
"3221","E0","25/08/01","Arsenal","Leicester",4,0,"H",2,0,"H","2001-02",4,4
"3222","E0","25/08/01","Blackburn","Tottenham",2,1,"H",1,0,"H","2001-02",3,1
"3223","E0","25/08/01","Everton","Middlesbrough",2,0,"H",1,0,"H","2001-02",2,2
"3224","E0","25/08/01","Fulham","Derby",0,0,"D",0,0,"D","2001-02",0,0
"3225","E0","25/08/01","Ipswich","Charlton",0,1,"A",0,0,"D","2001-02",1,1
"3226","E0","25/08/01","Southampton","Chelsea",0,2,"A",0,1,"A","2001-02",2,2
"3227","E0","25/08/01","West Ham","Leeds",0,0,"D",0,0,"D","2001-02",0,0
"3228","E0","26/08/01","Aston Villa","Man United",1,1,"D",1,0,"H","2001-02",2,0
"3229","E0","26/08/01","Newcastle","Sunderland",1,1,"D",1,1,"D","2001-02",2,0
"3230","E0","27/08/01","Bolton","Liverpool",2,1,"H",1,0,"H","2001-02",3,1
"3231","E0","8/9/2001","Chelsea","Arsenal",1,1,"D",1,1,"D","2001-02",2,0
"3232","E0","8/9/2001","Derby","West Ham",0,0,"D",0,0,"D","2001-02",0,0
"3233","E0","8/9/2001","Leeds","Bolton",0,0,"D",0,0,"D","2001-02",0,0
"3234","E0","8/9/2001","Leicester","Ipswich",1,1,"D",0,1,"A","2001-02",2,0
"3235","E0","8/9/2001","Liverpool","Aston Villa",1,3,"A",0,1,"A","2001-02",4,2
"3236","E0","8/9/2001","Man United","Everton",4,1,"H",2,0,"H","2001-02",5,3
"3237","E0","8/9/2001","Middlesbrough","Newcastle",1,4,"A",1,1,"D","2001-02",5,3
"3238","E0","8/9/2001","Sunderland","Blackburn",1,0,"H",0,0,"D","2001-02",1,1
"3239","E0","9/9/2001","Charlton","Fulham",1,1,"D",1,1,"D","2001-02",2,0
"3240","E0","9/9/2001","Tottenham","Southampton",2,0,"H",0,0,"D","2001-02",2,2
"3241","E0","15/09/01","Bolton","Southampton",0,1,"A",0,0,"D","2001-02",1,1
"3242","E0","15/09/01","Derby","Leicester",2,3,"A",1,1,"D","2001-02",5,1
"3243","E0","15/09/01","Everton","Liverpool",1,3,"A",1,2,"A","2001-02",4,2
"3244","E0","15/09/01","Fulham","Arsenal",1,3,"A",0,1,"A","2001-02",4,2
"3245","E0","15/09/01","Middlesbrough","West Ham",2,0,"H",2,0,"H","2001-02",2,2
"3246","E0","15/09/01","Newcastle","Man United",4,3,"H",2,1,"H","2001-02",7,1
"3247","E0","16/09/01","Aston Villa","Sunderland",0,0,"D",0,0,"D","2001-02",0,0
"3248","E0","16/09/01","Charlton","Leeds",0,2,"A",0,1,"A","2001-02",2,2
"3249","E0","16/09/01","Ipswich","Blackburn",1,1,"D",1,0,"H","2001-02",2,0
"3250","E0","16/09/01","Tottenham","Chelsea",2,3,"A",0,1,"A","2001-02",5,1
"3251","E0","17/09/01","Leicester","Middlesbrough",1,2,"A",1,0,"H","2001-02",3,1
"3252","E0","19/09/01","Blackburn","Bolton",1,1,"D",0,0,"D","2001-02",2,0
"3253","E0","19/09/01","Sunderland","Tottenham",1,2,"A",0,1,"A","2001-02",3,1
"3254","E0","22/09/01","Arsenal","Bolton",1,1,"D",0,0,"D","2001-02",2,0
"3255","E0","22/09/01","Blackburn","Everton",1,0,"H",1,0,"H","2001-02",1,1
"3256","E0","22/09/01","Leicester","Fulham",0,0,"D",0,0,"D","2001-02",0,0
"3257","E0","22/09/01","Liverpool","Tottenham",1,0,"H",0,0,"D","2001-02",1,1
"3258","E0","22/09/01","Man United","Ipswich",4,0,"H",2,0,"H","2001-02",4,4
"3259","E0","22/09/01","Sunderland","Charlton",2,2,"D",0,1,"A","2001-02",4,0
"3260","E0","23/09/01","Chelsea","Middlesbrough",2,2,"D",2,0,"H","2001-02",4,0
"3261","E0","23/09/01","Leeds","Derby",3,0,"H",1,0,"H","2001-02",3,3
"3262","E0","23/09/01","West Ham","Newcastle",3,0,"H",1,0,"H","2001-02",3,3
"3263","E0","24/09/01","Southampton","Aston Villa",1,3,"A",1,2,"A","2001-02",4,2
"3264","E0","26/09/01","Newcastle","Leicester",1,0,"H",1,0,"H","2001-02",1,1
"3265","E0","29/09/01","Bolton","Sunderland",0,2,"A",0,0,"D","2001-02",2,2
"3266","E0","29/09/01","Charlton","Leicester",2,0,"H",1,0,"H","2001-02",2,2
"3267","E0","29/09/01","Derby","Arsenal",0,2,"A",0,1,"A","2001-02",2,2
"3268","E0","29/09/01","Everton","West Ham",5,0,"H",1,0,"H","2001-02",5,5
"3269","E0","29/09/01","Middlesbrough","Southampton",1,3,"A",0,0,"D","2001-02",4,2
"3270","E0","29/09/01","Tottenham","Man United",3,5,"A",3,0,"H","2001-02",8,2
"3271","E0","30/09/01","Aston Villa","Blackburn",2,0,"H",0,0,"D","2001-02",2,2
"3272","E0","30/09/01","Fulham","Chelsea",1,1,"D",0,1,"A","2001-02",2,0
"3273","E0","30/09/01","Ipswich","Leeds",1,2,"A",1,0,"H","2001-02",3,1
"3274","E0","30/09/01","Newcastle","Liverpool",0,2,"A",0,1,"A","2001-02",2,2
"3275","E0","13/10/01","Bolton","Newcastle",0,4,"A",0,1,"A","2001-02",4,4
"3276","E0","13/10/01","Charlton","Middlesbrough",0,0,"D",0,0,"D","2001-02",0,0
"3277","E0","13/10/01","Chelsea","Leicester",2,0,"H",2,0,"H","2001-02",2,2
"3278","E0","13/10/01","Ipswich","Everton",0,0,"D",0,0,"D","2001-02",0,0
"3279","E0","13/10/01","Liverpool","Leeds",1,1,"D",0,1,"A","2001-02",2,0
"3280","E0","13/10/01","Southampton","Arsenal",0,2,"A",0,1,"A","2001-02",2,2
"3281","E0","13/10/01","Sunderland","Man United",1,3,"A",0,1,"A","2001-02",4,2
"3282","E0","14/10/01","Aston Villa","Fulham",2,0,"H",0,0,"D","2001-02",2,2
"3283","E0","14/10/01","Blackburn","West Ham",7,1,"H",3,1,"H","2001-02",8,6
"3284","E0","15/10/01","Tottenham","Derby",3,1,"H",2,1,"H","2001-02",4,2
"3285","E0","20/10/01","Arsenal","Blackburn",3,3,"D",0,1,"A","2001-02",6,0
"3286","E0","20/10/01","Derby","Charlton",1,1,"D",1,0,"H","2001-02",2,0
"3287","E0","20/10/01","Everton","Aston Villa",3,2,"H",1,0,"H","2001-02",5,1
"3288","E0","20/10/01","Leicester","Liverpool",1,4,"A",0,3,"A","2001-02",5,3
"3289","E0","20/10/01","Man United","Bolton",1,2,"A",1,1,"D","2001-02",3,1
"3290","E0","20/10/01","West Ham","Southampton",2,0,"H",0,0,"D","2001-02",2,2
"3291","E0","21/10/01","Fulham","Ipswich",1,1,"D",1,0,"H","2001-02",2,0
"3292","E0","21/10/01","Leeds","Chelsea",0,0,"D",0,0,"D","2001-02",0,0
"3293","E0","21/10/01","Newcastle","Tottenham",0,2,"A",0,2,"A","2001-02",2,2
"3294","E0","22/10/01","Middlesbrough","Sunderland",2,0,"H",2,0,"H","2001-02",2,2
"3295","E0","24/10/01","Aston Villa","Charlton",1,0,"H",1,0,"H","2001-02",1,1
"3296","E0","24/10/01","Southampton","Ipswich",3,3,"D",2,1,"H","2001-02",6,0
"3297","E0","24/10/01","West Ham","Chelsea",2,1,"H",2,1,"H","2001-02",3,1
"3298","E0","27/10/01","Aston Villa","Bolton",3,2,"H",2,1,"H","2001-02",5,1
"3299","E0","27/10/01","Charlton","Liverpool",0,2,"A",0,2,"A","2001-02",2,2
"3300","E0","27/10/01","Everton","Newcastle",1,3,"A",0,1,"A","2001-02",4,2
"3301","E0","27/10/01","Fulham","Southampton",2,1,"H",2,1,"H","2001-02",3,1
"3302","E0","27/10/01","Man United","Leeds",1,1,"D",0,0,"D","2001-02",2,0
"3303","E0","27/10/01","Sunderland","Arsenal",1,1,"D",0,1,"A","2001-02",2,0
"3304","E0","27/10/01","Tottenham","Middlesbrough",2,1,"H",0,1,"A","2001-02",3,1
"3305","E0","28/10/01","Derby","Chelsea",1,1,"D",1,0,"H","2001-02",2,0
"3306","E0","28/10/01","Ipswich","West Ham",2,3,"A",0,1,"A","2001-02",5,1
"3307","E0","29/10/01","Blackburn","Leicester",0,0,"D",0,0,"D","2001-02",0,0
"3308","E0","3/11/2001","Bolton","Everton",2,2,"D",1,1,"D","2001-02",4,0
"3309","E0","3/11/2001","Leicester","Sunderland",1,0,"H",0,0,"D","2001-02",1,1
"3310","E0","3/11/2001","Middlesbrough","Derby",5,1,"H",0,0,"D","2001-02",6,4
"3311","E0","3/11/2001","Newcastle","Aston Villa",3,0,"H",1,0,"H","2001-02",3,3
"3312","E0","3/11/2001","Southampton","Blackburn",1,2,"A",1,1,"D","2001-02",3,1
"3313","E0","3/11/2001","West Ham","Fulham",0,2,"A",0,1,"A","2001-02",2,2
"3314","E0","4/11/2001","Arsenal","Charlton",2,4,"A",1,2,"A","2001-02",6,2
"3315","E0","4/11/2001","Chelsea","Ipswich",2,1,"H",1,0,"H","2001-02",3,1
"3316","E0","4/11/2001","Leeds","Tottenham",2,1,"H",0,0,"D","2001-02",3,1
"3317","E0","4/11/2001","Liverpool","Man United",3,1,"H",2,0,"H","2001-02",4,2
"3318","E0","17/11/01","Aston Villa","Middlesbrough",0,0,"D",0,0,"D","2001-02",0,0
"3319","E0","17/11/01","Blackburn","Liverpool",1,1,"D",0,1,"A","2001-02",2,0
"3320","E0","17/11/01","Derby","Southampton",1,0,"H",1,0,"H","2001-02",1,1
"3321","E0","17/11/01","Fulham","Newcastle",3,1,"H",2,0,"H","2001-02",4,2
"3322","E0","17/11/01","Man United","Leicester",2,0,"H",1,0,"H","2001-02",2,2
"3323","E0","17/11/01","Tottenham","Arsenal",1,1,"D",0,0,"D","2001-02",2,0
"3324","E0","18/11/01","Everton","Chelsea",0,0,"D",0,0,"D","2001-02",0,0
"3325","E0","18/11/01","Ipswich","Bolton",1,2,"A",1,2,"A","2001-02",3,1
"3326","E0","18/11/01","Sunderland","Leeds",2,0,"H",0,0,"D","2001-02",2,2
"3327","E0","19/11/01","Charlton","West Ham",4,4,"D",2,2,"D","2001-02",8,0
"3328","E0","24/11/01","Bolton","Fulham",0,0,"D",0,0,"D","2001-02",0,0
"3329","E0","24/11/01","Chelsea","Blackburn",0,0,"D",0,0,"D","2001-02",0,0
"3330","E0","24/11/01","Leicester","Everton",0,0,"D",0,0,"D","2001-02",0,0
"3331","E0","24/11/01","Newcastle","Derby",1,0,"H",1,0,"H","2001-02",1,1
"3332","E0","24/11/01","Southampton","Charlton",1,0,"H",0,0,"D","2001-02",1,1
"3333","E0","24/11/01","West Ham","Tottenham",0,1,"A",0,0,"D","2001-02",1,1
"3334","E0","25/11/01","Arsenal","Man United",3,1,"H",0,1,"A","2001-02",4,2
"3335","E0","25/11/01","Leeds","Aston Villa",1,1,"D",1,1,"D","2001-02",2,0
"3336","E0","25/11/01","Liverpool","Sunderland",1,0,"H",1,0,"H","2001-02",1,1
"3337","E0","25/11/01","Middlesbrough","Ipswich",0,0,"D",0,0,"D","2001-02",0,0
"3338","E0","1/12/2001","Aston Villa","Leicester",0,2,"A",0,1,"A","2001-02",2,2
"3339","E0","1/12/2001","Blackburn","Middlesbrough",0,1,"A",0,1,"A","2001-02",1,1
"3340","E0","1/12/2001","Charlton","Newcastle",1,1,"D",0,0,"D","2001-02",2,0
"3341","E0","1/12/2001","Derby","Liverpool",0,1,"A",0,1,"A","2001-02",1,1
"3342","E0","1/12/2001","Ipswich","Arsenal",0,2,"A",0,1,"A","2001-02",2,2
"3343","E0","1/12/2001","Man United","Chelsea",0,3,"A",0,1,"A","2001-02",3,3
"3344","E0","1/12/2001","Sunderland","West Ham",1,0,"H",0,0,"D","2001-02",1,1
"3345","E0","2/12/2001","Everton","Southampton",2,0,"H",0,0,"D","2001-02",2,2
"3346","E0","2/12/2001","Fulham","Leeds",0,0,"D",0,0,"D","2001-02",0,0
"3347","E0","3/12/2001","Tottenham","Bolton",3,2,"H",0,1,"A","2001-02",5,1
"3348","E0","5/12/2001","Chelsea","Charlton",0,1,"A",0,0,"D","2001-02",1,1
"3349","E0","5/12/2001","West Ham","Aston Villa",1,1,"D",0,1,"A","2001-02",2,0
"3350","E0","8/12/2001","Charlton","Tottenham",3,1,"H",2,0,"H","2001-02",4,2
"3351","E0","8/12/2001","Derby","Bolton",1,0,"H",0,0,"D","2001-02",1,1
"3352","E0","8/12/2001","Fulham","Everton",2,0,"H",1,0,"H","2001-02",2,2
"3353","E0","8/12/2001","Leicester","Southampton",0,4,"A",0,1,"A","2001-02",4,4
"3354","E0","8/12/2001","Liverpool","Middlesbrough",2,0,"H",2,0,"H","2001-02",2,2
"3355","E0","8/12/2001","Man United","West Ham",0,1,"A",0,0,"D","2001-02",1,1
"3356","E0","9/12/2001","Arsenal","Aston Villa",3,2,"H",0,2,"A","2001-02",5,1
"3357","E0","9/12/2001","Blackburn","Leeds",1,2,"A",0,0,"D","2001-02",3,1
"3358","E0","9/12/2001","Ipswich","Newcastle",0,1,"A",0,1,"A","2001-02",1,1
"3359","E0","9/12/2001","Sunderland","Chelsea",0,0,"D",0,0,"D","2001-02",0,0
"3360","E0","12/12/2001","Liverpool","Fulham",0,0,"D",0,0,"D","2001-02",0,0
"3361","E0","12/12/2001","Man United","Derby",5,0,"H",2,0,"H","2001-02",5,5
"3362","E0","15/12/01","Bolton","Charlton",0,0,"D",0,0,"D","2001-02",0,0
"3363","E0","15/12/01","Everton","Derby",1,0,"H",0,0,"D","2001-02",1,1
"3364","E0","15/12/01","Middlesbrough","Man United",0,1,"A",0,0,"D","2001-02",1,1
"3365","E0","15/12/01","Newcastle","Blackburn",2,1,"H",0,1,"A","2001-02",3,1
"3366","E0","15/12/01","Southampton","Sunderland",2,0,"H",1,0,"H","2001-02",2,2
"3367","E0","15/12/01","Tottenham","Fulham",4,0,"H",2,0,"H","2001-02",4,4
"3368","E0","15/12/01","West Ham","Arsenal",1,1,"D",1,1,"D","2001-02",2,0
"3369","E0","16/12/01","Chelsea","Liverpool",4,0,"H",2,0,"H","2001-02",4,4
"3370","E0","16/12/01","Leeds","Leicester",2,2,"D",1,0,"H","2001-02",4,0
"3371","E0","17/12/01","Aston Villa","Ipswich",2,1,"H",1,1,"D","2001-02",3,1
"3372","E0","18/12/01","Arsenal","Newcastle",1,3,"A",1,0,"H","2001-02",4,2
"3373","E0","19/12/01","Leeds","Everton",3,2,"H",2,0,"H","2001-02",5,1
"3374","E0","22/12/01","Charlton","Blackburn",0,2,"A",0,0,"D","2001-02",2,2
"3375","E0","22/12/01","Derby","Aston Villa",3,1,"H",1,1,"D","2001-02",4,2
"3376","E0","22/12/01","Leeds","Newcastle",3,4,"A",1,1,"D","2001-02",7,1
"3377","E0","22/12/01","Leicester","West Ham",1,1,"D",1,0,"H","2001-02",2,0
"3378","E0","22/12/01","Man United","Southampton",6,1,"H",3,0,"H","2001-02",7,5
"3379","E0","22/12/01","Sunderland","Everton",1,0,"H",0,0,"D","2001-02",1,1
"3380","E0","22/12/01","Tottenham","Ipswich",1,2,"A",1,1,"D","2001-02",3,1
"3381","E0","23/12/01","Chelsea","Bolton",5,1,"H",2,1,"H","2001-02",6,4
"3382","E0","23/12/01","Liverpool","Arsenal",1,2,"A",0,1,"A","2001-02",3,1
"3383","E0","26/12/01","Arsenal","Chelsea",2,1,"H",0,1,"A","2001-02",3,1
"3384","E0","26/12/01","Aston Villa","Liverpool",1,2,"A",1,1,"D","2001-02",3,1
"3385","E0","26/12/01","Blackburn","Sunderland",0,3,"A",0,2,"A","2001-02",3,3
"3386","E0","26/12/01","Bolton","Leeds",0,3,"A",0,2,"A","2001-02",3,3
"3387","E0","26/12/01","Everton","Man United",0,2,"A",0,0,"D","2001-02",2,2
"3388","E0","26/12/01","Fulham","Charlton",0,0,"D",0,0,"D","2001-02",0,0
"3389","E0","26/12/01","Ipswich","Leicester",2,0,"H",0,0,"D","2001-02",2,2
"3390","E0","26/12/01","Newcastle","Middlesbrough",3,0,"H",1,0,"H","2001-02",3,3
"3391","E0","26/12/01","Southampton","Tottenham",1,0,"H",0,0,"D","2001-02",1,1
"3392","E0","26/12/01","West Ham","Derby",4,0,"H",1,0,"H","2001-02",4,4
"3393","E0","29/12/01","Arsenal","Middlesbrough",2,1,"H",0,1,"A","2001-02",3,1
"3394","E0","29/12/01","Aston Villa","Tottenham",1,1,"D",0,1,"A","2001-02",2,0
"3395","E0","29/12/01","Blackburn","Derby",0,1,"A",0,1,"A","2001-02",1,1
"3396","E0","29/12/01","Bolton","Leicester",2,2,"D",1,2,"A","2001-02",4,0
"3397","E0","29/12/01","Everton","Charlton",0,3,"A",0,1,"A","2001-02",3,3
"3398","E0","29/12/01","Ipswich","Sunderland",5,0,"H",4,0,"H","2001-02",5,5
"3399","E0","29/12/01","Newcastle","Chelsea",1,2,"A",1,2,"A","2001-02",3,1
"3400","E0","29/12/01","Southampton","Leeds",0,1,"A",0,0,"D","2001-02",1,1
"3401","E0","29/12/01","West Ham","Liverpool",1,1,"D",1,0,"H","2001-02",2,0
"3402","E0","30/12/01","Fulham","Man United",2,3,"A",1,2,"A","2001-02",5,1
"3403","E0","1/1/2002","Charlton","Ipswich",3,2,"H",2,2,"D","2001-02",5,1
"3404","E0","1/1/2002","Chelsea","Southampton",2,4,"A",2,1,"H","2001-02",6,2
"3405","E0","1/1/2002","Leeds","West Ham",3,0,"H",2,0,"H","2001-02",3,3
"3406","E0","1/1/2002","Liverpool","Bolton",1,1,"D",0,0,"D","2001-02",2,0
"3407","E0","1/1/2002","Middlesbrough","Everton",1,0,"H",0,0,"D","2001-02",1,1
"3408","E0","1/1/2002","Sunderland","Aston Villa",1,1,"D",0,0,"D","2001-02",2,0
"3409","E0","1/1/2002","Tottenham","Blackburn",1,0,"H",1,0,"H","2001-02",1,1
"3410","E0","2/1/2002","Derby","Fulham",0,1,"A",0,0,"D","2001-02",1,1
"3411","E0","2/1/2002","Man United","Newcastle",3,1,"H",1,0,"H","2001-02",4,2
"3412","E0","9/1/2002","Southampton","Liverpool",2,0,"H",0,0,"D","2001-02",2,2
"3413","E0","12/1/2002","Aston Villa","Derby",2,1,"H",2,1,"H","2001-02",3,1
"3414","E0","12/1/2002","Blackburn","Charlton",4,1,"H",2,0,"H","2001-02",5,3
"3415","E0","12/1/2002","Bolton","Chelsea",2,2,"D",0,0,"D","2001-02",4,0
"3416","E0","12/1/2002","Everton","Sunderland",1,0,"H",1,0,"H","2001-02",1,1
"3417","E0","12/1/2002","Fulham","Middlesbrough",2,1,"H",2,1,"H","2001-02",3,1
"3418","E0","12/1/2002","Ipswich","Tottenham",2,1,"H",1,0,"H","2001-02",3,1
"3419","E0","12/1/2002","Newcastle","Leeds",3,1,"H",1,1,"D","2001-02",4,2
"3420","E0","12/1/2002","West Ham","Leicester",1,0,"H",1,0,"H","2001-02",1,1
"3421","E0","13/01/02","Arsenal","Liverpool",1,1,"D",0,0,"D","2001-02",2,0
"3422","E0","13/01/02","Southampton","Man United",1,3,"A",1,2,"A","2001-02",4,2
"3423","E0","19/01/02","Derby","Ipswich",1,3,"A",0,0,"D","2001-02",4,2
"3424","E0","19/01/02","Leicester","Newcastle",0,0,"D",0,0,"D","2001-02",0,0
"3425","E0","19/01/02","Liverpool","Southampton",1,1,"D",1,0,"H","2001-02",2,0
"3426","E0","19/01/02","Man United","Blackburn",2,1,"H",1,0,"H","2001-02",3,1
"3427","E0","19/01/02","Middlesbrough","Bolton",1,1,"D",1,0,"H","2001-02",2,0
